A,B,C,G,Va,Vb,Vc,Ia,Ib,Ic
0,0,0,0,-3.99651226,-2.801704809,6.798217056,-49.78904829,55.97690815,-6.187859128
0,0,0,0,-3.975583553,-2.825182626,6.800766166,-49.92405773,55.88152774,-5.957469277
0,0,0,0,-3.698171892,-3.12693066,6.825102535,-51.61555594,54.56830727,-2.952750612
0,0,0,0,-3.688585494,-3.137055434,6.82564091,-51.67086872,54.5213578,-2.850488356
0,0,0,0,-3.679136784,-3.147015678,6.826152444,-51.7251888,54.47498355,-2.749794029
0,0,0,0,-3.507514071,-3.324695693,6.832209744,-52.67828553,53.61588619,-0.9375999401
0,0,0,0,-3.08212352,-3.740229127,6.822352622,-54.78264535,51.35751064,3.425135395
0,0,0,0,-2.904562457,-3.903914698,6.808477127,-55.55975219,50.3642228,5.195530078
0,0,0,0,-2.767106694,-4.026915997,6.794022662,-56.12281412,49.57602846,6.546786339
0,0,0,0,-2.719647161,-4.068652412,6.788299543,-56.30962468,49.30008879,7.00953657
0,0,0,0,-2.28267564,-4.43598915,6.718664755,-57.85387844,46.67151243,11.18236668
0,0,0,0,-2.001344424,-4.657039174,6.65838356,-58.68782018,44.89902226,13.78879859
0,0,0,0,-0.9787492188,-5.366559639,6.345308808,-60.74419431,37.96915037,22.77504459
0,0,0,0,-0.004705138668,-5.914318646,5.919023725,-61.37397018,30.70360562,30.67036519
0,0,0,0,0.5115202037,-6.155649147,5.644128879,-61.19974368,26.59908663,34.60065768
0,0,0,0,2.366816076,-6.732747792,4.365931632,-57.56199404,10.34157287,47.22042174
0,0,0,0,3.456481813,-6.830220723,3.373738814,-52.91998485,-0.4596371665,53.37962256
0,0,0,0,4.260029127,-6.753297007,2.493267776,-47.9529914,-9.196862887,57.14985481
0,0,0,0,5.564970021,-6.210180233,0.6452100929,-35.54774929,-25.55565043,61.10340022
0,0,0,0,5.997645122,-5.825954229,-0.1716910191,-29.31674153,-32.03871913,61.35546115
0,0,0,0,6.47054653,-5.123410713,-1.347135953,-19.57391572,-40.59102454,60.16494073
0,0,0,0,6.789132747,-4.019694897,-2.769437996,-6.469813041,-49.62322804,56.09304152
0,0,0,0,6.632070517,-1.914017099,-4.71805358,14.56360641,-58.91890605,44.35530007
0,0,0,0,6.330228044,-0.9517534915,-5.378474721,22.98186255,-60.77948599,37.79762386
0,0,0,0,5.666045015,0.4646395521,-6.130684745,34.23230781,-61.23681757,27.00451015
0,0,0,0,5.393054518,0.9282846911,-6.321339391,37.62671431,-60.80988036,23.18316643
0,0,0,0,5.364794119,0.9737371632,-6.338531464,37.95171809,-60.75249042,22.80077271
0,0,0,0,3.930853239,2.868668474,-6.799521905,50.1737905,-55.70580184,5.532011681
0,0,0,0,3.854111438,2.953190858,-6.80730249,50.65266776,-55.34809334,4.695425922
0,0,0,0,3.639759835,3.182348911,-6.822108941,51.9183855,-54.31302819,2.39464303
0,0,0,0,3.553464652,3.271847545,-6.825312393,52.39933739,-53.88201926,1.482682201
0,0,0,0,2.798945676,3.993689874,-6.79263575,55.97455927,-49.79850187,-6.176057073
0,0,0,0,1.520665451,5.004544553,-6.525210212,59.83131841,-41.78012692,-18.05119115
0,0,0,0,-0.004157548676,5.916222746,-5.912065414,61.37980987,-30.6890693,-30.69074025
0,0,0,0,-0.3196405036,6.067641739,-5.748001454,61.31422143,-28.20135673,-33.11286438
0,0,0,0,-2.239553186,6.708170962,-4.468618004,57.99964098,-11.60400874,-46.39563195
0,0,0,0,-3.439381507,6.831291231,-3.391909958,53.05263984,0.2064288592,-53.25906842
0,0,0,0,-4.45584139,6.713194798,-2.257353648,46.55419819,11.36553106,-57.91972898
0,0,0,0,-5.596990356,6.193176737,-0.5961866276,35.23887198,25.90368488,-61.14255663
0,0,0,0,-5.927210571,5.90859363,0.01861669238,30.57314109,30.80645069,-61.37959156
0,0,0,0,-6.488361466,5.10269888,1.385662333,19.30059495,40.80995529,-60.11055004
0,0,0,0,-6.664343712,4.643948199,2.020395258,13.6278253,45.01585999,-58.6436851
0,0,0,0,-6.816428778,3.840085184,2.976343336,4.49829888,50.7643501,-55.2626488
0,0,0,0,-6.794767729,2.756584689,4.038182778,-6.631268455,56.16093961,-49.52967097
0,0,0,0,-6.342201771,0.9639251988,5.378276305,-22.88333884,60.76587277,-37.88253377
0,0,0,0,-5.771891491,-0.2846789657,6.056570186,-32.87970362,61.32647583,-28.44677206
0,0,0,0,-5.461859512,-0.8277834875,6.289642727,-36.90637358,60.92740897,-24.02103525
0,0,0,0,-5.298898864,-1.089435348,6.388333939,-38.77577489,60.59410583,-21.8183308
0,0,0,0,-4.543472766,-2.150203103,6.693675595,-45.86296962,58.25969256,-12.39672281
0,0,0,0,-4.314137341,-2.433828306,6.747965371,-47.61604193,57.35175624,-9.735714185
0,0,0,0,-4.137783412,-2.642121922,6.779905057,-48.86235544,56.60267965,-7.740324096
0,0,0,0,-3.886037411,-2.92604628,6.812083414,-50.50228582,55.46372643,-4.961440501
0,0,0,0,-3.812249751,-3.006466877,6.818716351,-50.95391752,55.11539622,-4.161478583
0,0,0,0,-3.698243368,-3.128360172,6.826603263,-51.62721579,54.56495501,-2.937739108
0,0,0,0,-3.667589165,-3.160658154,6.828247041,-51.80330559,54.41447775,-2.611172045
0,0,0,0,-3.641403861,-3.188090595,6.829494179,-51.95209532,54.28512323,-2.33302779
0,0,0,0,-3.487628683,-3.346335851,6.833964256,-52.79626493,53.51067422,-0.7144091783
0,0,0,0,-3.335095024,-3.498647331,6.833742076,-53.58531009,52.71832323,0.8669869632
0,0,0,0,-2.968232909,-3.847156333,6.815388964,-55.2981863,50.7201849,4.578001514
0,0,0,0,-2.743820069,-4.048694783,6.792514573,-56.22512119,49.43748221,6.787639082
0,0,0,0,-2.716271923,-4.072854333,6.789125978,-56.3328845,49.27701003,7.055874573
0,0,0,0,-2.411556665,-4.331937938,6.743494323,-57.44032003,47.45969024,9.980629893
0,0,0,0,-1.745685843,-4.849010696,6.594696258,-59.35106897,43.233776,16.11729307
0,0,0,0,-0.2994891079,-5.762216991,6.061705817,-61.3240098,32.9671441,28.35686582
0,0,0,0,0.341878506,-6.080910627,5.739031837,-61.3036677,27.96631395,33.33735386
0,0,0,0,2.010635991,-6.659953412,4.649317135,-58.65497865,13.65696059,44.99801814
0,0,0,0,2.918115755,-6.808375477,3.890259434,-55.48764753,5.011995843,50.47565177
0,0,0,0,3.561857193,-6.828989664,3.267132183,-52.36216158,-1.559969687,53.92213134
0,0,0,0,4.947884188,-6.551667284,1.603782805,-42.29529735,-17.37867652,59.67397391
0,0,0,0,6.471235718,-5.124756671,-1.34647934,-19.58914664,-40.58557086,60.17471752
0,0,0,0,6.690356297,-4.529725423,-2.160631165,-12.27932325,-45.94548389,58.22480715
0,0,0,0,6.811932018,-2.996167089,-3.815765221,4.261770429,-55.16190758,50.90013715
0,0,0,0,6.782718568,-2.709203971,-4.07351489,7.087508996,-56.34744141,49.25993241
0,0,0,0,6.614851976,-1.840745417,-4.774106851,15.22703865,-59.11093551,43.88389686
0,0,0,0,6.042421175,-0.2671030723,-5.775318391,28.58411327,-61.3349137,32.7508004
0,0,0,0,5.794671538,0.2307595379,-6.025431363,32.4641057,-61.34691522,28.88280948
0,0,0,0,5.467211674,0.809219196,-6.276431158,36.76670966,-60.9499199,24.1832102
0,0,0,0,4.547441341,2.137894778,-6.685336406,45.78028358,-58.29920467,12.51892104
0,0,0,0,3.323946949,3.504200429,-6.828147664,53.60840558,-52.69223293,-0.9161727023
0,0,0,0,3.006260094,3.807128945,-6.813389325,55.10308939,-50.96738773,-4.135701715
0,0,0,0,2.667888516,4.110334328,-6.778223128,56.49333739,-49.02936462,-7.463972824
0,0,0,0,2.615522817,4.155560066,-6.771083168,56.69087597,-48.72063373,-7.970242305
0,0,0,0,2.581329935,4.184852413,-6.766182633,56.81738809,-48.51780717,-8.299580979
0,0,0,0,2.305455828,4.414453862,-6.719909975,57.76824349,-46.84643556,-10.92180799
0,0,0,0,1.475520671,5.037200871,-6.512721826,59.92373246,-41.46576299,-18.45796953
0,0,0,0,0.6670226652,5.553151058,-6.220174006,61.08221506,-35.75341272,-25.3288024
0,0,0,0,-0.3187895009,6.068239078,-5.749449858,61.31189395,-28.19687379,-33.11502024
0,0,0,0,-2.069950823,6.672765905,-4.602815361,58.49868175,-13.1627746,-45.33590723
0,0,0,0,-4.093669533,6.78369308,-2.690023822,49.15027944,7.260298159,-56.41057772
0,0,0,0,-5.499172316,6.26116018,-0.7619881369,36.43682025,24.55526936,-60.99208973
0,0,0,0,-6.178172731,5.616319306,0.5618531544,26.223413,34.94646107,-61.16987419
0,0,0,0,-6.811435359,3.874198772,2.937236321,4.862222302,50.55640393,-55.41862637
0,0,0,0,-6.715468594,2.265738842,4.44972949,-11.32897659,57.90627815,-46.57730171
0,0,0,0,-6.005216658,0.1801881978,5.825028203,-29.2835268,61.35778019,-32.07425352
0,0,0,0,-5.815815478,-0.1976710337,6.013486256,-32.22153255,61.35313384,-29.13160142
0,0,0,0,-5.541041636,-0.691294379,6.23233576,-35.91778898,61.06334488,-25.14555604
0,0,0,0,-5.341338289,-1.018979767,6.360317802,-38.28176382,60.69146769,-22.409704
0,0,0,0,-5.324521493,-1.045566281,6.37008752,-38.47037797,60.65492793,-22.18455011
0,0,0,0,-4.119059444,-2.660874767,6.77993396,-48.97689377,56.52872214,-7.551828492
0,0,0,0,-3.879416545,-2.930526253,6.809942548,-50.53156866,55.44137997,-4.909811433
0,0,0,0,-3.617536011,-3.210290859,6.82782662,-52.07581632,54.17585656,-2.10004037
0,0,0,0,-3.431863125,-3.399937666,6.831800542,-53.08035797,53.23343662,-0.1530787737
0,0,0,0,-3.376917413,-3.454746296,6.83166346,-53.36400571,52.94773648,0.4162691092
0,0,0,0,-3.343501094,-3.487793854,6.8312947,-53.53355062,52.77250171,0.7610487912
0,0,0,0,-3.32914503,-3.501925855,6.831070635,-53.60570817,52.69687814,0.908829903
0,0,0,0,-3.284330001,-3.545789818,6.83011957,-53.82835036,52.45950032,1.368849912
0,0,0,0,-3.276254201,-3.553653956,6.829907909,-53.86805325,52.41651519,1.451537935
0,0,0,0,-3.26526443,-3.564336051,6.829600232,-53.92187825,52.35791794,1.563960184
0,0,0,0,-3.259139113,-3.570280074,6.829418939,-53.9517767,52.325207,1.626569576
0,0,0,0,-3.21700345,-3.610979451,6.827982652,-54.1554834,52.09920907,2.056274212
0,0,0,0,-3.197903267,-3.629320404,6.827223422,-54.24670188,51.99620262,2.250499136
0,0,0,0,-3.125024399,-3.69868971,6.82371386,-54.5883998,51.59999183,2.988407841
0,0,0,0,-2.842389055,-3.958812486,6.801201293,-55.82119491,50.01724361,5.80395118
0,0,0,0,-2.552883613,-4.211292199,6.764175565,-56.93905307,48.32356856,8.615484385
0,0,0,0,-1.864550261,-4.759308978,6.623858993,-59.05442879,44.02527858,15.02915009
0,0,0,0,-0.6233966852,-5.579596705,6.202993147,-61.12712799,35.40429977,25.72282808
0,0,0,0,0.1136413479,-5.97186699,5.858225401,-61.37384165,29.79258261,31.58125891
0,0,1,1,1.513850077,-6.525043223,2.878301543,-59.86040861,18.168366,41.68140911
0,0,1,1,5.26556821,-6.403192305,-0.6403590723,-39.11639191,-21.38404262,60.15070878
0,0,1,1,6.831782855,-3.335152735,-0.6049767256,0.8508814781,-53.56581996,52.47926011
0,0,1,1,3.934603163,2.869967957,-0.1314349885,50.16824611,-55.71894702,6.125425376
0,0,1,1,-1.154552219,6.412201879,0.3624775332,60.44785856,-21.27745355,-37.86759618
0,0,1,1,-6.47391746,5.112170021,0.6500147555,19.2444602,40.74790728,-58.48888998
0,0,1,1,-5.1765402,-1.231817616,0.2762889786,-39.91124537,60.30990369,-19.77018765
0,0,1,1,0.1799835146,-5.977833262,-0.288550068,-61.35600482,29.41278432,31.56207311
0,0,1,1,5.464615534,-6.275492191,-0.6453034035,-36.9828045,-23.87712168,59.9736178
0,0,1,1,6.612736383,-1.76237439,-0.5130907951,15.83232912,-59.248531,42.89949992
0,0,1,1,3.937375248,2.8913436,-0.1259176501,50.23004693,-55.66792298,5.629950924
0,0,1,1,-0.08999557243,5.980404219,0.2775255564,61.35447129,-29.91934289,-30.59203868
0,0,1,1,-5.565411627,6.220364812,0.6448882857,35.36784274,25.67900011,-59.7546486
0,0,1,1,-6.145960013,0.5563153907,0.4237912989,-26.46159437,61.16402128,-34.01026851
0,0,1,1,-2.00732132,-4.612537763,-0.08164575138,-58.60487639,45.08099897,13.29379811
0,0,0,0,2.154248492,-6.688687961,4.534439391,-58.23029519,12.32467438,45.90562067
0,0,0,0,4.099622002,-6.778026469,2.678404408,-49.06476827,-7.39800224,56.4627703
0,0,0,0,4.893169647,-6.569699901,1.676530197,-42.78658427,-16.71309946,59.49968352
0,0,0,0,5.753477842,-6.058991423,0.3055135296,-33.02457128,-28.2898857,61.31445678
0,0,0,0,6.248204108,-5.505589419,-0.7426147371,-24.71637192,-36.29466031,61.01103203
0,0,0,0,6.82183835,-3.628692666,-3.193145724,-2.267106844,-51.98531076,54.25241741
0,0,0,0,6.597134313,-1.77785781,-4.819276547,15.77065184,-59.2573826,43.48673057
0,0,0,0,6.450234771,-1.288202647,-5.162032167,20.08895074,-60.27379264,40.18484171
0,0,0,0,5.869003831,0.08660619252,-5.955610065,31.33810958,-61.37641331,30.0383036
0,0,0,0,5.525586233,0.7106819799,-6.236268253,36.03140824,-61.05102051,25.01961214
0,0,0,0,5.431880728,0.8667850308,-6.298665798,37.16492733,-60.88866926,23.72374179
0,0,0,0,3.953806454,2.845215231,-6.799021722,50.02383288,-55.81717647,5.793343474
0,0,0,0,3.599866637,3.226074406,-6.825941078,52.13926826,-54.12078149,1.98151311
0,0,0,0,3.53667225,3.29125729,-6.827929575,52.48773572,-53.80328099,1.315545146
0,0,0,0,3.520170339,3.30814449,-6.828314864,52.57734091,-53.71967731,1.142336287
0,0,0,0,3.505841174,3.32276365,-6.828604859,52.65468575,-53.64685026,0.9921643841
0,0,0,0,3.483607029,3.345366213,-6.828973277,52.7738533,-53.53342355,0.7595701302
0,0,0,0,3.432845813,3.396600069,-6.829445917,53.04209349,-53.27255554,0.230461936
0,0,0,0,3.392494549,3.436965548,-6.829460132,53.25157325,-53.06331024,-0.1882631311
0,0,0,0,3.380114698,3.449286222,-6.829400954,53.31518286,-52.99878374,-0.316399242
0,0,0,0,2.89541382,3.909360164,-6.804774018,55.57391929,-50.35653478,-5.217384631
0,0,0,0,2.678173895,4.102241925,-6.780415854,56.44806652,-49.10319148,-7.344875157
0,0,0,0,1.999599939,4.656545878,-6.656145849,58.67866508,-44.93826971,-13.74039548
0,0,0,0,1.563232983,4.977164862,-6.540397877,59.74151579,-42.07416512,-17.66735078
0,0,0,0,0.9773473494,5.366629623,-6.343977002,60.74280474,-38.01574607,-22.72705879
0,0,0,0,-0.310013238,6.065916388,-5.755903178,61.31944306,-28.28661504,-33.03282813
0,0,0,0,-1.402910244,6.493076477,-5.090166259,60.08163149,-19.16312185,-40.91850974
0,0,0,0,-2.234854696,6.710203263,-4.475348592,58.01833247,-11.657733,-46.36059957
0,0,0,0,-3.204349712,6.830049754,-3.625700065,54.23226685,-2.220249363,-52.01201759
0,0,0,0,-4.083444862,6.78844753,-2.705002689,49.24005623,7.116692793,-56.35674911
0,0,0,0,-5.061675677,6.50921062,-1.447534962,41.26811655,18.71528175,-59.98339839
0,0,0,0,-6.046441361,5.785091618,0.261349727,28.64651226,32.68968653,-61.33619889
0,0,0,0,-6.534365566,5.00655269,1.527812862,18.03772688,41.7914103,-59.82913727
0,0,0,0,-6.835446465,3.349979194,3.48546726,-0.7116443242,53.51000475,-52.79836051
0,0,0,0,-6.575451906,1.670763089,4.90468881,-16.78527305,59.52459024,-42.73931727
0,0,0,0,-5.827549632,-0.1787327928,6.006282419,-32.09451234,61.36038951,-29.26587724
0,0,0,0,-5.186863747,-1.26019526,6.447059003,-39.99139168,60.32394299,-20.33255137
0,0,0,0,-4.87374102,-1.711678796,6.585419812,-43.0513165,59.41762355,-16.36630712
0,0,0,0,-4.159619194,-2.615185383,6.774804574,-48.72090598,56.69607701,-7.975171094
0,0,0,0,-4.077897348,-2.70944716,6.787344505,-49.2749616,56.33722408,-7.062262537
0,0,0,0,-3.886700262,-2.923677221,6.81037748,-50.50581645,55.46495478,-4.959138394
0,0,0,0,-3.265404035,-3.564997773,6.830401807,-53.93669656,52.34625762,1.590438879
0,0,0,0,-2.561358781,-4.204563868,6.765922647,-56.9201223,48.35996827,8.560153964
0,0,0,0,-0.3836302934,-5.714474529,6.098104823,-61.288703,33.59952382,27.68917911
0,0,0,0,0.1556349684,-5.991645283,5.836010315,-61.36690209,29.4425166,31.92438542
0,0,0,0,1.577329844,-6.543475361,4.96614552,-59.71692557,17.55538335,42.16154215
0,0,0,0,2.874405762,-6.801962636,3.927556878,-55.66988779,5.439225195,50.23066253
0,0,0,0,4.080478722,-6.781988144,2.701509427,-49.20556626,-7.177579985,56.38314624
0,0,0,0,5.161390654,-6.452046267,1.290655618,-40.17471826,-20.10370398,60.27842223
0,0,0,0,6.075303133,-5.736169231,-0.3391338968,-28.00615375,-33.29914769,61.30530143
0,0,0,0,6.547460572,-4.950346293,-1.597114273,-17.40321827,-42.27429536,59.67751364
0,0,0,0,6.785743201,-4.047275393,-2.738467802,-6.797579689,-49.43088657,56.22846627
0,0,0,0,6.813753504,-3.027692271,-3.786061228,3.926587579,-55.01048498,51.08389741
0,0,0,0,6.633962717,-1.917283959,-4.716678753,14.51523983,-58.90540552,44.39016571
0,0,0,0,6.559828993,-1.638754388,-4.9210746,17.02049988,-59.58105982,42.56055996
0,0,0,0,6.014067141,-0.2063223109,-5.807744826,29.05173947,-61.349338,32.29759854
0,0,0,0,5.398008583,0.9232523092,-6.321260887,37.57556972,-60.81689612,23.2413264
0,0,0,0,4.483731217,2.219269921,-6.703001133,46.27944539,-58.05376609,11.7743207
0,0,0,0,3.318138728,3.510844832,-6.828983555,53.6332836,-52.65983,-0.9734535823
0,0,0,0,2.804341411,3.99133693,-6.795678337,55.95299811,-49.82123761,-6.131760483
0,0,0,0,1.805224788,4.802544233,-6.607769017,59.18635557,-43.66269692,-15.52365863
0,0,0,0,1.325416415,5.140522941,-6.465939352,60.20397883,-40.43752527,-19.76645354
0,0,0,0,-0.05424845656,5.943113486,-5.888865025,61.3735431,-30.28565995,-31.08788313
0,0,0,0,-1.464636232,6.511381847,-5.046745612,59.95235891,-18.59895078,-41.35340811
0,0,0,0,-2.021824548,6.662697512,-4.640872961,58.63146151,-13.60238163,-45.02907986
0,0,0,0,-4.139171361,6.777531101,-2.638359739,48.83798753,7.772572429,-56.61055992
0,0,0,0,-5.367093028,6.34574712,-0.9786540923,37.98758177,22.75457287,-60.7421546
0,0,0,0,-6.005285634,5.825496994,0.1797886391,29.27884102,32.07613124,-61.35497221
0,0,0,0,-6.309903333,5.42531117,0.8845921619,23.54639619,37.31347151,-60.85986767
0,0,0,0,-6.818773007,3.784762254,3.034010751,3.884914018,51.1062418,-54.99115578
0,0,0,0,-6.733587051,2.365120216,4.368466833,-10.40268296,57.58879401,-47.18611101
0,0,0,0,-5.987272868,0.1444386392,5.842834225,-29.57164707,61.36772988,-31.79608278
0,0,0,0,-5.459422658,-0.8265585087,6.285981162,-36.90786176,60.929059,-24.02119721
0,0,0,0,-5.152745212,-1.307788409,6.460533616,-40.30989416,60.24402163,-19.93412744
0,0,0,0,-4.060579129,-2.726817584,6.787396708,-49.36712288,56.27494954,-6.90782662
0,0,0,0,-4.033355587,-2.757760399,6.79111598,-49.54693946,56.15303057,-6.606091066
0,0,0,0,-3.603337282,-3.223976597,6.827313873,-52.15332281,54.11033818,-1.957015328
0,0,0,0,-3.017997447,-3.797844584,6.815842025,-55.07088473,51.01473554,4.056149231
0,0,0,0,-2.997164328,-3.817104863,6.814269184,-55.16264232,50.89851635,4.264126013
0,0,0,0,-2.327869172,-4.397387056,6.725256221,-57.71122258,46.96510268,10.74611992
0,0,0,0,-0.9623173818,-5.375127935,6.33744531,-60.7716722,37.87010221,22.90157001
0,0,0,0,-0.1690439408,-5.828901164,5.997945098,-61.36442442,31.99392477,29.37049967
0,0,0,0,0.6457637562,-6.211575421,5.565811658,-61.10795447,25.52567157,35.58228291
0,0,0,0,2.776685709,-6.792686589,4.016000871,-56.0826043,6.432078404,49.65052591
0,0,0,0,3.433317534,-6.830274761,3.396957218,-53.06605762,-0.1855516664,53.2516093
0,0,0,0,4.524374172,-6.693683213,2.169309032,-45.98882033,-12.2139647,58.20278505
0,0,0,0,5.560874332,-6.215525748,0.6546514064,-35.65043695,-25.44842148,61.09885845
0,0,0,0,5.921997729,-5.908949861,-0.01304787777,-30.59643854,-30.78542351,61.38186206
0,0,0,0,6.074443271,-5.742615328,-0.3318279536,-28.07992643,-33.22990393,61.30983038
0,0,0,0,6.692583507,-4.530738489,-2.161845029,-12.29951588,-45.92979823,58.22931412
0,0,0,0,6.828226496,-3.241296205,-3.586930302,1.782577971,-54.0259674,52.24338944
0,0,0,0,6.600760208,-1.776183782,-4.824576437,15.80401483,-59.26640267,43.46238785
0,0,0,0,5.903505472,0.02556126948,-5.929066753,30.88103594,-61.37891753,30.49788159
0,0,0,0,5.667890643,0.4690538248,-6.136944479,34.26008676,-61.23500879,26.97492203
0,0,0,0,4.742635742,1.887262787,-6.629898542,44.17496226,-58.9925376,14.81757538
0,0,0,0,3.947851604,2.854835721,-6.802687338,50.09062695,-55.76564654,5.675019619
0,0,0,0,3.395028774,3.436852285,-6.831881072,53.26162718,-53.04930843,-0.2123187131
0,0,0,0,1.925124628,4.714402415,-6.639527059,58.89110588,-44.4258369,-14.46526889
0,0,0,0,1.901539464,4.732153705,-6.633693185,58.95293562,-44.27322074,-14.6797148
0,0,0,0,-0.03028811114,5.931839899,-5.901551806,61.37804174,-30.45286866,-30.92517301
0,0,0,0,-1.270964151,6.448914698,-5.177950567,60.30634539,-20.26214254,-40.04420278
0,0,0,0,-2.765662746,6.792983992,-4.027321268,56.1214341,-6.538172392,-49.58326164
0,0,0,0,-4.405262696,6.724680523,-2.319417851,46.90629038,10.82881991,-57.73511022
0,0,0,0,-5.217200667,6.427889264,-1.210688623,39.6145466,20.79344009,-60.40798662
0,0,0,0,-5.817170903,6.010114645,-0.1929437687,32.16726398,29.1862523,-61.35351623
0,0,0,0,-6.484079091,5.102844353,1.38123471,19.29394223,40.81340301,-60.10734519
0,0,0,0,-6.780271862,4.105975839,2.674295994,7.414169257,49.05876674,-56.47293594
0,0,0,0,-6.260595187,0.7667203579,5.493874799,-24.53672835,60.9919881,-36.45525971
0,0,0,0,-5.533500938,-0.6995914348,6.233092341,-35.97861032,61.05551488,-25.07690453
0,0,0,0,-5.138970197,-1.325730969,6.464701134,-40.42846286,60.21057595,-19.78211305
0,0,0,0,-4.655786042,-1.998944225,6.654730235,-44.90682088,58.69007427,-13.78325335
0,0,0,0,-4.140231625,-2.633307622,6.773539214,-48.81414993,56.63213153,-7.817981555
0,0,0,0,-4.073199474,-2.710514291,6.783713732,-49.26746729,56.33717827,-7.069710937
0,0,0,0,-4.062037171,-2.723263061,6.785300199,-49.34183588,56.28750291,-6.945666991
0,0,0,0,-4.04339926,-2.744482224,6.78788145,-49.46530809,56.2042078,-6.738899669
0,0,0,0,-4.023096078,-2.767501554,6.790597599,-49.5988191,56.11297378,-6.514154641
0,0,0,0,-3.99810955,-2.7956949,6.793804417,-49.76171753,55.99998996,-6.23827239
0,0,0,0,-3.682439928,-3.139532601,6.821972495,-51.69162447,54.50863686,-2.817012357
0,0,0,0,-3.666038511,-3.156798927,6.822837404,-51.78568652,54.42804542,-2.642358856
0,0,0,0,-3.555272546,-3.271934531,6.827207043,-52.40566197,53.87614253,-1.470480526
0,0,0,0,-3.527777239,-3.300123918,6.827901123,-52.55550527,53.73711805,-1.181612745
0,0,0,0,-3.292574641,-3.535152852,6.827727459,-53.77390364,52.51616152,1.25774216
0,0,0,0,-2.835132424,-3.962924666,6.798057056,-55.83921655,49.98937283,5.849843756
0,0,0,0,-1.963683143,-4.682663817,6.646346924,-58.78615424,44.68178922,14.10436506
0,0,0,0,-0.9775113869,-5.364702054,6.342213406,-60.74680337,37.98849956,22.75830384
0,0,0,0,-0.07238083362,-5.877952289,5.950333087,-61.37650099,31.26010125,30.11639976
0,0,0,0,0.06149473129,-5.945000988,5.883506221,-61.37768374,30.2189421,31.15874167
0,0,0,0,1.853889191,-6.619690277,4.765801049,-59.07961092,15.12255581,43.95705513
0,0,0,0,3.193287217,-6.825497326,3.632210072,-54.26666983,2.293560295,51.97310955
0,0,0,0,5.557873402,-6.218479309,0.6606058696,-35.70164846,-25.38933335,61.09098193
0,0,0,0,5.987416666,-5.84208027,-0.1453364345,-29.56810651,-31.79857669,61.36668331
0,0,0,0,6.491281926,-5.089861393,-1.401420574,-19.14921905,-40.92880597,60.07802513
0,0,0,0,6.815324742,-3.82170154,-2.993623245,-4.310428408,-50.86952449,55.179953
0,0,0,0,6.771561973,-2.59812991,-4.173432109,8.158155683,-56.76310835,48.60495276
0,0,0,0,6.542505184,-1.565533335,-4.976971897,17.68388778,-59.74349291,42.05960521
0,0,0,0,6.365458633,-1.032332269,-5.333126412,22.29780802,-60.6727223,38.37491436
0,0,0,0,5.530051341,0.7104448464,-6.240496238,36.04646638,-61.04619802,24.99973173
0,0,0,0,4.42995616,2.290215809,-6.720172021,46.73071789,-57.82772015,11.09700233
0,0,0,0,3.961067575,2.841038534,-6.802106162,50.01325218,-55.82024157,5.806989458
0,0,0,0,3.904781252,2.903489668,-6.808270973,50.36923835,-55.56023159,5.190993305
0,0,0,0,3.629141612,3.199089725,-6.828231391,52.00643373,-54.2339025,2.227468826
0,0,0,0,2.728762367,4.060509844,-6.789272265,56.27326626,-49.3608952,-6.912371001
0,0,0,0,1.956447134,4.691211303,-6.647658492,58.81052725,-44.61964745,-14.19087975
0,0,0,0,1.152442038,5.256096336,-6.408538429,60.50068355,-39.20815611,-21.29252739
0,0,0,0,0.915905164,5.40570854,-6.32161376,60.82587991,-37.53010838,-23.29577148
0,1,1,0,-1.571814282,0.7797827343,0.7920315177,59.73059667,-17.68929961,-42.04129677
0,1,1,0,-2.383022776,1.1735916,1.209431127,57.52086867,-10.40073714,-47.12013125
0,1,1,0,-5.153295899,2.537457148,2.615838812,40.28273725,19.3603989,-59.64313598
0,1,1,0,-6.280750658,3.092437116,3.188313497,24.11779008,36.0679732,-60.18576312
0,1,1,0,-6.70482096,3.30112041,3.403700425,11.70249731,45.53316667,-57.23566383
0,1,1,0,-6.729670317,3.313141664,3.416528387,-10.4824807,56.8599166,-46.37743577
0,1,1,0,-6.232733755,3.068320714,3.164412682,-25.099115,60.40903163,-35.30991652
0,1,1,0,-5.145205467,2.532701001,2.612503952,-40.36215853,59.77878568,-19.41662704
0,1,1,0,-4.925366351,2.424436912,2.500928911,-42.51909194,59.18515297,-16.66606093
0,1,1,0,-4.810358939,2.367800021,2.442558385,-43.56932936,58.83535336,-15.26602391
0,1,1,0,-4.023810739,1.980465639,2.043344481,-49.5921986,55.86045827,-6.268259606
0,1,1,0,-4.000717121,1.969093492,2.03162301,-49.7428526,55.75995583,-6.017103158
0,1,1,0,-3.840844714,1.890366754,1.950477335,-50.7502542,55.04637642,-4.296122147
0,1,1,0,-1.950247542,0.9594094332,0.9908375239,-58.81961543,44.67668883,14.14292658
0,1,1,0,-0.642207194,0.3153439851,0.3268626115,-61.10362932,35.84465345,25.25897583
0,1,1,0,2.627263167,-1.294402006,-1.332861727,-56.65524027,8.66185243,47.99338776
0,1,1,0,3.89265261,-1.917377664,-1.975275472,-50.43480416,-4.12110515,54.55590921
